<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.11.07	05:00:00	15144.2	15151.2	15139.4	15143.2	177	0	17
2023.11.07	06:00:00	15143.9	15146.7	15138.7	15141.2	85	0	17
2023.11.07	07:00:00	15140.4	15145.6	15131.9	15143.1	136	0	17
2023.11.07	08:00:00	15142.4	15147.7	15128.1	15134.3	168	0	17
2023.11.07	09:00:00	15133.6	15137.1	15119.3	15122.2	281	0	17
2023.11.07	10:00:00	15123.2	15161.7	15120.4	15155.9	625	0	17
2023.11.07	11:00:00	15156.7	15158.2	15127.2	15128.6	477	0	17
2023.11.07	12:00:00	15127.4	15148.8	15123.4	15136.6	415	0	17
2023.11.07	13:00:00	15136.6	15140.2	15111.2	15129.6	425	0	17
2023.11.07	14:00:00	15128.7	15159.7	15128.4	15158.2	708	0	17
2023.11.07	15:00:00	15157.4	15187.9	15155.1	15187.8	846	0	17
2023.11.07	16:00:00	15188.6	15238.2	15159.4	15232.7	8266	0	5
2023.11.07	17:00:00	15233.4	15330.4	15208.2	15322.3	10102	0	5
2023.11.07	18:00:00	15322.7	15337.6	15290.3	15309.6	6786	0	5
2023.11.07	19:00:00	15310.1	15311.6	15265.6	15307.4	6760	0	5
2023.11.07	20:00:00	15307.7	15342.4	15300.7	15335.9	5131	0	5
2023.11.07	21:00:00	15335.2	15347.2	15315.8	15321.7	4313	0	5
2023.11.07	22:00:00	15322.2	15342.6	15289.9	15310.8	5768	0	5
2023.11.07	23:00:00	15309.9	15315.7	15306.9	15311.8	175	0	5
2023.11.08	01:00:00	15307.7	15309.4	15298.4	15303.7	230	0	17
2023.11.08	02:00:00	15303.6	15310.9	15296.7	15299.9	243	0	17
2023.11.08	03:00:00	15299.2	15303.7	15294.7	15300.7	293	0	17
2023.11.08	04:00:00	15301.4	15309.8	15296.2	15309.3	154	0	17
2023.11.08	05:00:00	15308.4	15310.4	15283.3	15288.7	192	0	17
2023.11.08	06:00:00	15287.9	15294.3	15287.4	15293.6	89	0	17
2023.11.08	07:00:00	15294.3	15296.2	15281.6	15283.6	181	0	17
2023.11.08	08:00:00	15284.6	15285.9	15274.6	15276.7	228	0	17
2023.11.08	09:00:00	15277.9	15284.4	15271.9	15277.2	309	0	17
2023.11.08	10:00:00	15277.9	15303.1	15274.2	15289.2	622	0	17
2023.11.08	11:00:00	15289.9	15301.7	15278.4	15293.8	499	0	17
2023.11.08	12:00:00	15294.6	15303.4	15284.2	15299.8	382	0	17
2023.11.08	13:00:00	15300.8	15312.7	15295.1	15303.9	316	0	17
2023.11.08	14:00:00	15304.0	15313.7	15292.1	15311.9	330	0	17
2023.11.08	15:00:00	15312.7	15323.4	15299.8	15309.2	583	0	17
2023.11.08	16:00:00	15309.6	15352.3	15307.4	15324.4	7873	0	5
2023.11.08	17:00:00	15324.7	15330.6	15270.4	15278.6	11830	0	5
2023.11.08	18:00:00	15279.4	15304.4	15265.8	15272.4	8446	0	5
2023.11.08	19:00:00	15272.7	15275.2	15222.2	15264.4	6656	0	5
2023.11.08	20:00:00	15264.7	15302.2	15254.9	15293.7	5983	0	5
2023.11.08	21:00:00	15293.4	15321.7	15285.7	15289.7	4453	0	5
2023.11.08	22:00:00	15290.4	15329.4	15288.7	15319.4	5186	0	5
2023.11.08	23:00:00	15319.4	15319.4	15294.2	15294.2	261	0	17
2023.11.09	01:00:00	15287.5	15291.5	15278.2	15290.7	359	0	17
2023.11.09	02:00:00	15291.4	15297.7	15285.7	15288.4	219	0	17
2023.11.09	03:00:00	15289.3	15309.5	15286.3	15301.7	232	0	17
2023.11.09	04:00:00	15302.5	15306.5	15298.3	15298.3	128	0	17
2023.11.09	05:00:00	15299.2	15300.4	15293.5	15296.7	106	0	17
2023.11.09	06:00:00	15297.4	15304.8	15297.3	15304.8	61	0	17
2023.11.09	07:00:00	15304.0	15313.4	15300.5	15301.4	122	0	17
2023.11.09	08:00:00	15300.5	15324.7	15296.8	15323.3	189	0	17
2023.11.09	09:00:00	15324.0	15324.0	15307.4	15312.3	224	0	17
2023.11.09	10:00:00	15311.3	15329.7	15294.3	15305.3	597	0	17
2023.11.09	11:00:00	15304.2	15311.3	15295.2	15306.3	537	0	17
2023.11.09	12:00:00	15305.5	15334.2	15304.5	15327.3	351	0	17
2023.11.09	13:00:00	15327.2	15329.5	15295.7	15299.0	316	0	17
2023.11.09	14:00:00	15297.9	15316.5	15297.9	15316.5	356	0	17
2023.11.09	15:00:00	15315.8	15336.8	15309.5	15335.5	812	0	17
2023.11.09	16:00:00	15336.3	15355.3	15298.5	15355.3	7607	0	5
2023.11.09	17:00:00	15356.4	15364.8	15278.8	15324.9	12039	0	5
2023.11.09	18:00:00	15324.2	15389.3	15322.9	15378.8	7181	0	5
2023.11.09	19:00:00	15379.1	15380.2	15320.1	15354.2	6505	0	5
2023.11.09	20:00:00	15354.6	15357.2	15244.6	15281.7	13510	0	5
2023.11.09	21:00:00	15280.6	15280.9	15194.2	15200.4	12814	0	5
2023.11.09	22:00:00	15200.7	15212.7	15175.9	15197.3	9646	0	5
2023.11.09	23:00:00	15197.3	15202.6	15191.7	15194.4	284	0	17
2023.11.10	01:00:00	15186.0	15186.0	15160.9	15169.5	488	0	17
2023.11.10	02:00:00	15168.6	15171.1	15144.8	15169.4	400	0	17
2023.11.10	03:00:00	15170.1	15183.9	15168.1	15178.4	324	0	17
2023.11.10	04:00:00	15177.6	15182.5	15170.6	15177.1	219	0	17
2023.11.10	05:00:00	15176.8	15182.1	15172.4	15176.1	135	0	17
2023.11.10	06:00:00	15175.4	15190.8	15175.4	15184.6	111	0	17
2023.11.10	07:00:00	15185.3	15188.1	15174.9	15183.3	183	0	17
2023.11.10	08:00:00	15182.6	15189.1	15176.1	15184.1	153	0	17
2023.11.10	09:00:00	15182.1	15206.0	15180.1	15199.0	356	0	17
2023.11.10	10:00:00	15199.8	15209.1	15178.4	15186.0	781	0	17
2023.11.10	11:00:00	15185.1	15189.9	15146.5	15176.9	699	0	17
2023.11.10	12:00:00	15177.6	15178.3	15153.5	15169.1	535	0	17
2023.11.10	13:00:00	15168.4	15169.6	15144.5	15166.3	493	0	17
2023.11.10	14:00:00	15165.6	15219.0	15159.0	15213.4	598	0	17
2023.11.10	15:00:00	15214.3	15257.5	15202.3	15255.1	755	0	17
2023.11.10	16:00:00	15255.9	15324.8	15242.6	15312.9	7886	0	5
2023.11.10	17:00:00	15313.0	15316.4	15259.0	15309.9	13660	0	5
2023.11.10	18:00:00	15310.3	15391.6	15308.6	15390.4	7598	0	5
2023.11.10	19:00:00	15390.9	15478.1	15385.4	15462.4	6419	0	5
2023.11.10	20:00:00	15462.8	15508.3	15442.4	15498.3	6107	0	5
2023.11.10	21:00:00	15498.9	15519.6	15492.3	15508.6	4532	0	5
2023.11.10	22:00:00	15508.9	15544.2	15506.1	15537.2	5694	0	5
2023.11.10	23:00:00	15537.2	15552.4	15517.7	15521.7	715	0	17
2023.11.13	01:00:00	15532.1	15540.1	15487.8	15499.7	1746	0	17
2023.11.13	02:00:00	15499.8	15505.8	15480.9	15487.9	930	0	17
2023.11.13	03:00:00	15487.2	15490.4	15480.2	15481.4	263	0	17
2023.11.13	04:00:00	15480.7	15484.7	15457.4	15461.7	358	0	17
2023.11.13	05:00:00	15460.4	15461.2	15452.2	15456.9	172	0	17
2023.11.13	06:00:00	15456.2	15457.7	15449.1	15452.6	134	0	17
2023.11.13	07:00:00	15453.3	15467.8	15448.9	15458.4	182	0	17
2023.11.13	08:00:00	15457.4	15479.6	15453.4	15476.9	286	0	17
2023.11.13	09:00:00	15475.9	15481.7	15468.4	15476.6	392	0	17
2023.11.13	10:00:00	15478.4	15481.8	15465.2	15480.7	660	0	17
2023.11.13	11:00:00	15481.4	15494.9	15474.6	15490.2	540	0	17
2023.11.13	12:00:00	15488.4	15507.4	15479.7	15505.9	374	0	17
2023.11.13	13:00:00	15505.2	15506.9	15486.9	15501.7	372	0	17
2023.11.13	14:00:00	15502.4	15506.2	15490.4	15501.7	431	0	17
2023.11.13	15:00:00	15500.9	15513.1	15466.9	15475.3	806	0	17
2023.11.13	16:00:00	15476.4	15479.6	15404.4	15429.3	8012	0	5
2023.11.13	17:00:00	15429.6	15486.9	15417.8	15474.2	9882	0	5
2023.11.13	18:00:00	15474.7	15528.4	15470.8	15509.2	6955	0	5
2023.11.13	19:00:00	15509.6	15515.7	15478.6	15496.6	5484	0	5
2023.11.13	20:00:00	15496.3	15520.4	15475.8	15497.9	5153	0	5
2023.11.13	21:00:00	15498.1	15531.2	15488.8	15514.6	4024	0	5
2023.11.13	22:00:00	15514.3	15526.9	15485.8	15491.4	5006	0	5
2023.11.13	23:00:00	15491.9	15502.2	15489.4	15500.8	177	0	5
2023.11.14	01:00:00	15499.2	15503.6	15495.2	15501.8	373	0	17
2023.11.14	02:00:00	15501.1	15507.0	15495.3	15506.2	171	0	17
2023.11.14	03:00:00	15505.3	15511.5	15499.8	15508.8	195	0	17
2023.11.14	04:00:00	15509.8	15515.8	15506.3	15509.6	163	0	17
2023.11.14	05:00:00	15508.8	15518.5	15504.7	15518.1	99	0	17
2023.11.14	06:00:00	15517.3	15520.3	15514.5	15515.5	61	0	17
2023.11.14	07:00:00	15514.8	15514.8	15509.0	15511.5	72	0	17
2023.11.14	08:00:00	15510.8	15519.8	15506.3	15516.1	100	0	17
2023.11.14	09:00:00	15515.3	15526.1	15511.3	15524.5	177	0	17
2023.11.14	10:00:00	15525.2	15539.1	15518.1	15538.5	397	0	17
2023.11.14	11:00:00	15537.6	15550.1	15530.3	15535.8	444	0	17
2023.11.14	12:00:00	15537.3	15543.6	15516.5	15522.8	321	0	17
2023.11.14	13:00:00	15523.6	15528.7	15510.1	15526.6	271	0	17
2023.11.14	14:00:00	15526.2	15529.3	15510.6	15524.8	329	0	17
2023.11.14	15:00:00	15525.5	15782.2	15502.7	15762.7	5395	0	17
2023.11.14	16:00:00	15763.2	15810.3	15733.6	15805.2	10646	0	5
2023.11.14	17:00:00	15804.8	15845.0	15791.7	15810.5	10281	0	5
2023.11.14	18:00:00	15810.8	15835.8	15779.1	15786.5	6905	0	5
2023.11.14	19:00:00	15786.2	15822.2	15777.8	15819.8	5685	0	5
2023.11.14	20:00:00	15820.1	15832.0	15795.8	15796.2	4052	0	5
2023.11.14	21:00:00	15795.8	15838.2	15766.2	15833.7	4731	0	5
2023.11.14	22:00:00	15833.1	15862.6	15807.0	15824.0	5141	0	5
2023.11.14	23:00:00	15823.0	15849.3	15820.6	15837.8	313	0	17
2023.11.15	01:00:00	15844.6	15852.4	15836.0	15844.6	440	0	17
2023.11.15	02:00:00	15845.4	15847.5	15835.7	15845.1	215	0	17
2023.11.15	03:00:00	15846.0	15852.5	15841.0	15850.7	223	0	17
2023.11.15	04:00:00	15851.5	15865.6	15847.0	15865.6	165	0	17
2023.11.15	05:00:00	15864.7	15872.1	15862.2	15867.9	150	0	17
2023.11.15	06:00:00	15867.2	15870.4	15860.7	15861.4	62	0	17
2023.11.15	07:00:00	15860.4	15877.1	15858.7	15866.4	151	0	17
2023.11.15	08:00:00	15865.6	15878.9	15861.2	15870.0	185	0	17
2023.11.15	09:00:00	15870.9	15873.1	15852.7	15857.7	324	0	17
2023.11.15	10:00:00	15857.5	15903.5	15856.0	15900.2	634	0	17
2023.11.15	11:00:00	15899.5	15899.7	15865.7	15873.0	523	0	17
2023.11.15	12:00:00	15872.2	15910.2	15870.7	15904.5	366	0	17
2023.11.15	13:00:00	15905.5	15915.6	15893.7	15914.2	337	0	17
2023.11.15	14:00:00	15913.0	15929.2	15906.7	15928.6	476	0	17
2023.11.15	15:00:00	15929.4	15987.6	15877.7	15905.0	3228	0	17
2023.11.15	16:00:00	15905.7	15913.4	15845.9	15857.7	9612	0	5
2023.11.15	17:00:00	15858.7	15916.9	15849.2	15900.5	10271	0	5
2023.11.15	18:00:00	15901.0	15907.2	15832.7	15838.2	8727	0	5
2023.11.15	19:00:00	15838.5	15858.6	15826.6	15832.9	6473	0	5
2023.11.15	20:00:00	15832.6	15850.2	15774.8	15850.2	6342	0	5
2023.11.15	21:00:00	15850.6	15870.6	15819.8	15852.1	5210	0	5
2023.11.15	22:00:00	15852.4	15855.6	15815.9	15832.3	5925	0	5
2023.11.15	23:00:00	15832.3	15833.6	15774.4	15787.4	601	0	17
2023.11.16	01:00:00	15788.6	15805.2	15788.0	15805.2	346	0	17
2023.11.16	02:00:00	15804.3	15820.8	15803.5	15814.8	253	0	17
2023.11.16	03:00:00	15814.1	15814.1	15773.8	15774.5	438	0	17
2023.11.16	04:00:00	15773.3	15790.0	15765.1	15772.8	471	0	17
2023.11.16	05:00:00	15773.0	15786.6	15772.8	15777.8	278	0	17
2023.11.16	06:00:00	15778.5	15791.8	15775.6	15791.3	155	0	17
2023.11.16	07:00:00	15790.6	15804.8	15787.5	15800.8	218	0	17
2023.11.16	08:00:00	15800.1	15811.7	15800.1	15811.0	209	0	17
2023.11.16	09:00:00	15810.2	15813.2	15791.2	15794.1	385	0	17
2023.11.16	10:00:00	15793.3	15809.0	15788.8	15797.6	768	0	17
2023.11.16	11:00:00	15797.2	15813.3	15787.3	15793.8	539	0	17
2023.11.16	12:00:00	15794.8	15811.7	15790.3	15805.3	361	0	17
2023.11.16	13:00:00	15804.7	15809.5	15791.8	15800.1	275	0	17
2023.11.16	14:00:00	15799.3	15801.0	15769.5	15774.1	636	0	17
2023.11.16	15:00:00	15774.8	15823.1	15762.8	15822.3	1800	0	17
2023.11.16	16:00:00	15822.2	15838.2	15765.8	15829.6	8413	0	5
2023.11.16	17:00:00	15830.5	15845.8	15755.3	15778.1	12346	0	5
2023.11.16	18:00:00	15778.6	15791.1	15738.7	15781.6	8820	0	5
2023.11.16	19:00:00	15782.1	15845.4	15775.7	15826.4	5998	0	5
2023.11.16	20:00:00	15827.1	15829.7	15775.7	15791.4	6338	0	5
2023.11.16	21:00:00	15791.9	15836.2	15784.6	15821.7	5310	0	5
2023.11.16	22:00:00	15821.4	15849.7	15808.3	15840.4	5397	0	5
2023.11.16	23:00:00	15840.4	15846.9	15828.6	15841.6	226	0	17
2023.11.17	01:00:00	15837.6	15837.7	15826.1	15829.2	191	0	17
2023.11.17	02:00:00	15829.9	15839.9	15826.1	15835.2	175	0	17
2023.11.17	03:00:00	15834.4	15840.4	15830.7	15836.2	227	0	17
2023.11.17	04:00:00	15835.4	15838.7	15830.4	15837.2	134	0	17
2023.11.17	05:00:00	15838.1	15845.3	15837.4	15844.6	81	0	17
2023.11.17	06:00:00	15843.9	15844.6	15835.4	15836.2	55	0	17
2023.11.17	07:00:00	15836.9	15836.9	15819.9	15828.9	149	0	17
2023.11.17	08:00:00	15829.6	15832.1	15825.2	15831.3	123	0	17
2023.11.17	09:00:00	15830.4	15833.4	15818.9	15830.9	241	0	17
2023.11.17	10:00:00	15830.7	15855.4	15824.9	15843.7	600	0	17
2023.11.17	11:00:00	15844.4	15861.4	15834.4	15840.2	469	0	17
2023.11.17	12:00:00	15839.4	15857.4	15836.2	15849.4	389	0	17
2023.11.17	13:00:00	15848.7	15850.2	15824.1	15843.4	468	0	17
2023.11.17	14:00:00	15844.2	15858.1	15836.4	15843.9	425	0	17
2023.11.17	15:00:00	15844.8	15862.6	15826.9	15832.9	844	0	17
2023.11.17	16:00:00	15832.2	15839.7	15774.8	15816.7	8640	0	5
2023.11.17	17:00:00	15816.1	15819.8	15770.2	15805.9	11218	0	5
2023.11.17	18:00:00	15805.3	15825.1	15768.3	15824.8	8259	0	5
2023.11.17	19:00:00	15824.4	15842.3	15808.8	15837.8	4822	0	5
2023.11.17	20:00:00	15838.6	15865.1	15832.1	15855.1	3998	0	5
2023.11.17	21:00:00	15854.6	15884.8	15841.9	15855.7	4083	0	5
2023.11.17	22:00:00	15856.1	15871.9	15815.9	15842.3	6146	0	5
2023.11.17	23:00:00	15842.8	15844.1	15819.1	15819.7	244	0	5
2023.11.20	01:00:00	15842.6	15848.2	15793.9	15808.9	981	0	17
2023.11.20	02:00:00	15809.6	15814.5	15800.7	15808.9	251	0	17
2023.11.20	03:00:00	15808.2	15817.4	15800.2	15804.7	306	0	17
2023.11.20	04:00:00	15805.4	15809.4	15801.2	15806.4	178	0	17
2023.11.20	05:00:00	15805.7	15806.1	15796.2	15796.9	169	0	17
2023.11.20	06:00:00	15797.7	15802.9	15797.0	15799.0	78	0	17
2023.11.20	07:00:00	15798.1	15800.6	15782.5	15783.5	148	0	17
2023.11.20	08:00:00	15784.2	15791.6	15783.9	15791.6	120	0	17
2023.11.20	09:00:00	15792.4	15806.7	15789.5	15805.5	252	0	17
2023.11.20	10:00:00	15806.2	15834.2	15806.2	15828.9	575	0	17
2023.11.20	11:00:00	15830.2	15873.2	15830.2	15872.5	563	0	17
2023.11.20	12:00:00	15873.2	15876.1	15853.4	15860.7	288	0	17
2023.11.20	13:00:00	15859.7	15873.9	15850.0	15864.7	396	0	17
2023.11.20	14:00:00	15863.4	15868.9	15836.1	15839.7	435	0	17
2023.11.20	15:00:00	15839.0	15864.0	15832.4	15858.0	587	0	17
2023.11.20	16:00:00	15858.7	15941.6	15835.7	15939.4	7395	0	5
2023.11.20	17:00:00	15940.5	15947.0	15882.9	15944.4	9484	0	5
2023.11.20	18:00:00	15946.0	15965.5	15944.9	15958.1	5910	0	5
2023.11.20	19:00:00	15958.4	15976.5	15948.6	15956.2	4147	0	5
2023.11.20	20:00:00	15956.6	16020.7	15955.1	16015.7	5066	0	5
2023.11.20	21:00:00	16016.1	16041.9	16003.9	16039.4	4070	0	5
2023.11.20	22:00:00	16039.7	16061.2	16020.6	16033.9	4300	0	5
2023.11.20	23:00:00	16033.6	16034.7	16024.6	16034.7	176	0	5
2023.11.21	01:00:00	16034.0	16045.6	16027.6	16045.3	271	0	17
2023.11.21	02:00:00	16044.6	16052.6	16037.9	16047.1	170	0	17
2023.11.21	03:00:00	16046.4	16057.5	16042.5	16050.1	200	0	17
2023.11.21	04:00:00	16049.4	16057.3	16047.8	16054.8	122	0	17
2023.11.21	05:00:00	16055.5	16066.5	16054.1	16057.8	132	0	17
2023.11.21	06:00:00	16057.3	16059.4	16050.9	16053.6	87	0	17
2023.11.21	07:00:00	16052.9	16057.3	16045.1	16047.9	151	0	17
2023.11.21	08:00:00	16048.6	16049.3	16033.6	16047.3	147	0	17
2023.11.21	09:00:00	16046.6	16047.4	16023.4	16026.9	230	0	17
2023.11.21	10:00:00	16028.6	16034.6	16016.9	16028.6	491	0	17
2023.11.21	11:00:00	16029.5	16035.3	16016.0	16019.6	378	0	17
2023.11.21	12:00:00	16018.9	16038.3	16015.0	16025.4	300	0	17
2023.11.21	13:00:00	16026.1	16028.5	16001.9	16005.8	449	0	17
2023.11.21	14:00:00	16006.6	16018.6	15983.0	15985.9	471	0	17
2023.11.21	15:00:00	15986.6	15987.4	15948.6	15951.8	789	0	17
2023.11.21	16:00:00	15951.1	15964.8	15924.9	15930.0	7578	0	5
2023.11.21	17:00:00	15929.6	15947.4	15861.4	15886.6	9739	0	5
2023.11.21	18:00:00	15887.1	15906.4	15870.5	15905.3	6197	0	5
2023.11.21	19:00:00	15905.8	15933.8	15898.1	15931.4	3806	0	5
2023.11.21	20:00:00	15931.1	15931.9	15886.5	15920.4	4497	0	5
2023.11.21	21:00:00	15920.3	15935.8	15902.6	15930.1	5747	0	5
2023.11.21	22:00:00	15930.4	15945.4	15922.4	15942.6	4511	0	5
2023.11.21	23:00:00	15942.1	15969.8	15866.3	15922.6	4515	0	5
2023.11.22	01:00:00	15915.8	15917.3	15896.0	15907.4	413	0	17
2023.11.22	02:00:00	15908.1	15918.1	15908.1	15917.1	177	0	17
2023.11.22	03:00:00	15918.9	15925.1	15913.4	15920.9	150	0	17
2023.11.22	04:00:00	15920.1	15936.1	15917.1	15931.1	159	0	17
2023.11.22	05:00:00	15931.8	15934.1	15919.5	15922.6	85	0	17
2023.11.22	06:00:00	15921.9	15923.6	15917.4	15923.6	104	0	17
2023.11.22	07:00:00	15924.3	15930.1	15912.9	15914.4	163	0	17
2023.11.22	08:00:00	15913.6	15915.4	15899.3	15910.9	201	0	17
2023.11.22	09:00:00	15910.1	15913.4	15895.9	15911.1	275	0	17
2023.11.22	10:00:00	15910.1	15934.6	15904.6	15913.1	528	0	17
2023.11.22	11:00:00	15911.9	15941.1	15907.5	15936.9	537	0	17
2023.11.22	12:00:00	15937.6	15980.4	15936.4	15980.3	466	0	17
2023.11.22	13:00:00	15979.5	15993.9	15972.1	15982.6	438	0	17
2023.11.22	14:00:00	15981.6	16013.4	15979.4	15999.6	527	0	17
2023.11.22	15:00:00	16000.4	16022.1	15996.4	16018.1	1758	0	17
2023.11.22	16:00:00	16019.3	16125.5	15987.9	16018.8	9144	0	5
2023.11.22	17:00:00	16019.1	16054.4	15958.5	15994.9	13295	0	5
2023.11.22	18:00:00	15995.7	16040.9	15991.3	16039.2	8117	0	5
2023.11.22	19:00:00	16039.7	16057.0	16014.0	16027.8	5902	0	5
2023.11.22	20:00:00	16027.5	16060.0	16022.9	16045.9	4184	0	5
2023.11.22	21:00:00	16046.5	16055.5	15968.0	16011.3	5500	0	5
2023.11.22	22:00:00	16010.9	16019.0	15999.7	16003.2	4402	0	5
2023.11.22	23:00:00	16003.2	16007.7	15993.9	16000.4	183	0	17
2023.11.23	01:00:00	15995.5	16001.7	15990.7	16001.0	275	0	17
2023.11.23	02:00:00	16002.0	16003.4	15994.3	16003.4	101	0	17
2023.11.23	03:00:00	16002.7	16016.4	16001.3	16015.5	144	0	17
2023.11.23	04:00:00	16016.2	16017.7	16007.9	16008.7	92	0	17
2023.11.23	05:00:00	16008.0	16009.5	16002.0	16005.0	55	0	17
2023.11.23	06:00:00	16004.2	16009.4	16002.8	16004.9	24	0	17
2023.11.23	07:00:00	16005.7	16020.5	16004.8	16019.8	65	0	17
2023.11.23	08:00:00	16020.5	16029.4	16018.8	16024.3	114	0	17
2023.11.23	09:00:00	16025.0	16037.7	16025.0	16032.5	249	0	17
2023.11.23	10:00:00	16030.5	16036.8	16018.5	16036.3	481	0	17
2023.11.23	11:00:00	16035.5	16041.7	16025.0	16037.3	289	0	17
2023.11.23	12:00:00	16036.5	16041.7	16020.8	16027.0	196	0	17
2023.11.23	13:00:00	16026.2	16032.8	16023.8	16028.2	158	0	17
2023.11.23	14:00:00	16027.5	16032.8	16014.0	16015.5	182	0	17
2023.11.23	15:00:00	16014.7	16023.4	16013.3	16023.2	158	0	17
2023.11.23	16:00:00	16023.9	16027.2	16010.4	16011.8	902	0	5
2023.11.23	17:00:00	16012.2	16030.3	16007.3	16029.3	870	0	5
2023.11.23	18:00:00	16029.0	16029.7	16017.9	16018.7	493	0	5
2023.11.23	19:00:00	16018.3	16022.2	16014.5	16017.4	358	0	5
2023.11.24	01:00:00	16025.2	16027.2	16015.8	16020.0	226	0	17
2023.11.24	02:00:00	16019.3	16026.2	16015.8	16024.8	113	0	17
2023.11.24	03:00:00	16023.9	16026.0	16014.5	16022.0	139	0	17
2023.11.24	04:00:00	16021.3	16023.5	16012.9	16021.3	97	0	17
2023.11.24	05:00:00	16022.0	16024.3	16015.0	16018.9	71	0	17
2023.11.24	06:00:00	16018.2	16019.5	16015.7	16017.2	33	0	17
2023.11.24	07:00:00	16016.5	16017.9	16013.0	16016.0	72	0	17
2023.11.24	08:00:00	16014.8	16014.8	16000.8	16006.0	104	0	17
2023.11.24	09:00:00	16005.3	16005.3	15982.4	15990.2	219	0	17
2023.11.24	10:00:00	15989.5	16010.0	15985.3	15998.9	342	0	17
2023.11.24	11:00:00	15997.8	16026.2	15997.8	16011.4	318	0	17
2023.11.24	12:00:00	16010.7	16012.5	15985.5	16004.8	289	0	17
2023.11.24	13:00:00	16004.0	16009.3	15980.3	15994.0	355	0	17
2023.11.24	14:00:00	15995.3	16004.8	15988.4	15992.3	366	0	17
2023.11.24	15:00:00	15993.0	16008.7	15982.3	16006.3	406	0	17
2023.11.24	16:00:00	16005.4	16009.0	15958.0	15982.5	7020	0	5
2023.11.24	17:00:00	15982.8	15991.5	15937.9	15958.4	6418	0	5
2023.11.24	18:00:00	15958.8	15980.2	15951.5	15974.5	3685	0	5
2023.11.24	19:00:00	15974.0	15978.8	15959.9	15977.9	2925	0	5
2023.11.24	20:00:00	15977.9	15980.7	15966.0	15967.4	370	0	5
2023.11.27	01:00:00	15959.2	15959.2	15939.0	15942.8	407	0	17
2023.11.27	02:00:00	15942.0	15942.0	15921.9	15924.7	239	0	17
2023.11.27	03:00:00	15925.4	15941.2	15922.3	15926.2	222	0	17
2023.11.27	04:00:00	15926.9	15926.9	15901.0	15903.7	200	0	17
2023.11.27	05:00:00	15903.0	15903.9	15894.9	15900.9	158	0	17
2023.11.27	06:00:00	15901.8	15906.7	15900.5	15903.2	73	0	17
2023.11.27	07:00:00	15903.9	15907.9	15896.0	15897.3	146	0	17
2023.11.27	08:00:00	15898.0	15913.5	15897.3	15911.3	146	0	17
2023.11.27	09:00:00	15912.2	15942.7	15912.2	15939.7	227	0	17
2023.11.27	10:00:00	15940.5	15954.4	15935.8	15950.7	397	0	17
2023.11.27	11:00:00	15951.4	15955.4	15927.7	15930.0	296	0	17
2023.11.27	12:00:00	15930.8	15966.7	15929.5	15965.7	248	0	17
2023.11.27	13:00:00	15964.9	15968.0	15951.2	15958.8	216	0	17
2023.11.27	14:00:00	15959.5	15973.7	15953.8	15960.2	294	0	17
2023.11.27	15:00:00	15961.0	15977.0	15952.8	15955.7	391	0	17
2023.11.27	16:00:00	15956.9	15992.8	15926.2	15963.5	7402	0	5
2023.11.27	17:00:00	15963.8	16007.0	15954.7	15996.7	8189	0	5
2023.11.27	18:00:00	15996.4	16021.2	15962.0	16010.0	5523	0	5
2023.11.27	19:00:00	16010.4	16030.7	16003.4	16028.4	3309	0	5
2023.11.27	20:00:00	16028.8	16044.7	16000.4	16008.7	3376	0	5
2023.11.27	21:00:00	16009.5	16013.4	15954.0	15981.3	3882	0	5
2023.11.27	22:00:00	15981.0	16002.7	15955.2	15962.8	3601	0	5
2023.11.27	23:00:00	15962.4	15965.4	15958.9	15960.4	173	0	5
2023.11.28	01:00:00	15962.4	15967.1	15958.3	15965.4	213	0	17
2023.11.28	02:00:00	15964.7	15965.4	15942.7	15959.9	185	0	17
2023.11.28	03:00:00	15959.2	15965.2	15950.2	15962.4	221	0	17
2023.11.28	04:00:00	15961.7	15968.7	15961.7	15962.9	115	0	17
2023.11.28	05:00:00	15963.6	15963.7	15949.4	15950.1	107	0	17
2023.11.28	06:00:00	15950.2	15953.7	15946.9	15952.9	73	0	17
2023.11.28	07:00:00	15952.1	15961.8	15948.3	15958.6	92	0	17
2023.11.28	08:00:00	15957.9	15967.9	15957.9	15964.9	103	0	17
2023.11.28	09:00:00	15964.2	15964.9	15914.7	15926.2	456	0	17
2023.11.28	10:00:00	15927.9	15931.6	15905.6	15927.2	674	0	17
2023.11.28	11:00:00	15926.4	15946.1	15922.4	15945.9	396	0	17
2023.11.28	12:00:00	15945.2	15960.8	15938.4	15959.9	304	0	17
2023.11.28	13:00:00	15959.2	15965.7	15945.7	15945.7	289	0	17
2023.11.28	14:00:00	15946.4	15954.6	15924.1	15925.9	349	0	17
2023.11.28	15:00:00	15926.7	15941.8	15900.9	15941.6	595	0	17
2023.11.28	16:00:00	15940.8	15962.8	15914.4	15922.9	7396	0	5
2023.11.28	17:00:00	15923.1	16003.1	15921.1	15967.8	10274	0	5
2023.11.28	18:00:00	15968.2	16026.9	15956.9	16010.6	6185	0	5
2023.11.28	19:00:00	16010.9	16014.6	15963.2	15978.7	4568	0	5
2023.11.28	20:00:00	15979.1	15979.7	15924.6	15957.9	6584	0	5
