年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2004/08,2330,台積電,132003,12.91,6204147,0.57,9.5572,TW0002330008
2004/08,2882,國泰金,34649,4.29,2061642,0.42,6.25,TW0002882008
2004/08,M1300,塑膠工業,,4.35,2090476,,4.575,
2004/08,TT99,基金總規模,,,48056913,,,
2004/07,1301,台塑,39560,4.25,1867238,0.78,-0.6315,TW0001301000
2004/07,1303,南亞,40645,4.2,1845271,0.58,2.4831,TW0001303006
2004/07,2303,聯電,101233,5,2196751,0.57,-6.2561,TW0002303005
2004/07,2317,鴻海,16068,4.48,1968289,0.58,-1.9998,TW0002317005
2004/07,2330,台積電,133751,13.06,5737913,0.57,-11.3638,TW0002330008
2004/07,M1300,塑膠工業,,8.45,3712509,,0.8996,
2004/07,TT99,基金總規模,,,43935013,,,
2004/06,1216,統一,25421,0.85,381317,0.75,5.2632,TW0001216000
2004/06,1301,台塑,38155,4.04,1812377,0.75,10.8092,TW0001301000
2004/06,1303,南亞,39291,3.88,1740600,0.56,13.2539,TW0001303006
2004/06,1326,台化,25378,2.97,1332367,0.56,11.2288,TW0001326007
2004/06,1402,遠東新,20289,0.9,403747,0.57,10.5555,TW0001402006
2004/06,1605,華新,23823,0.77,345428,0.77,-7.6433,TW0001605004
2004/06,2002,中鋼,52902,3.75,1682281,0.56,7.4323,TW0002002003
2004/06,2201,裕隆,7718,0.64,287109,0.56,0.8131,TW0002201001
2004/06,2204,中華,4974,0.51,228790,0.37,-1.2876,TW0002204005
2004/06,2301,光寶科,16902,1.33,596649,0.75,-3.2877,TW0002301009
2004/06,2303,聯電,90439,5.04,2260986,0.56,-10.0717,TW0002303005
2004/06,2308,台達電,8717,0.82,367859,0.55,5.0515,TW0002308004
2004/06,2311,日月光,20069,1.19,533844,0.56,12.2364,TW0002311008
2004/06,2317,鴻海,15504,4.32,1937988,0.56,-6.3672,TW0002317005
2004/06,2323,中環,25378,0.99,444122,0.77,-17.0616,TW0002323003
2004/06,2324,仁寶,24213,1.97,883758,0.76,-7.1247,TW0002324001
2004/06,2325,矽品,14104,0.83,372345,0.74,7.755,TW0002325008
2004/06,2330,台積電,129207,13.94,6253599,0.55,-0.1886,TW0002330008
2004/06,2344,華邦電,24761,0.85,381317,0.56,-6.6668,TW0002344009
2004/06,2352,佳世達,12750,1.08,484497,0.55,-4.3086,TW0002352002
2004/06,2353,宏碁,15554,1.64,735718,0.78,-0.0001,TW0002353000
2004/06,2357,華碩,12843,2.19,982452,0.56,-6.1348,TW0002357001
2004/06,2382,廣達,10478,1.67,749176,0.37,-3.3785,TW0002382009
2004/06,2388,威盛,7210,0.45,201874,0.57,-10.2564,TW0002388006
2004/06,2401,凌陽,4371,0.57,255707,0.56,-14.5986,TW0002401007
2004/06,2408,南亞科,13286,0.77,345428,0.37,3.9998,TW0002408002
2004/06,2409,友達,26213,2.98,1336853,0.53,-15.0002,TW0002409000
2004/06,2412,中華電,14464,1.87,838897,0.15,7.4076,TW0002412004
2004/06,2454,聯發科,3599,2.15,964508,0.56,-13.5485,TW0002454006
2004/06,2475,華映,36914,1.44,645996,0.54,-5.4054,TW0002475001
2004/06,2603,長榮,8056,0.51,228790,0.38,7.9846,TW0002603008
2004/06,2609,陽明,7670,0.53,237762,0.37,8.7721,TW0002609005
2004/06,2610,華航,6409,0.25,112152,0.23,-1.6855,TW0002610003
2004/06,2801,彰銀,26916,1.14,511413,0.56,3.2609,TW0002801008
2004/06,2880,華南金,26590,1.63,731231,0.56,-2.1353,TW0002880002
2004/06,2881,富邦金,46545,3.04,1363769,0.56,-8.4375,TW0002881000
2004/06,2882,國泰金,31143,4.2,1884155,0.38,5.2174,TW0002882008
2004/06,2883,開發金,84766,3.25,1457977,0.76,-0.5781,TW0002883006
2004/06,2886,兆豐金,63856,3.16,1417602,0.56,1.3698,TW0002886009
2004/06,2887,台新金,29637,1.83,820953,0.74,-6.1015,TW0002887007
2004/06,2888,新光金,8940,0.55,246735,0.35,-9.5081,TW0002888005
2004/06,2890,永豐金,28038,1.1,493469,0.74,0.5715,TW0002890001
2004/06,2891,中信金,41152,3.44,1543212,0.75,3.3057,TW0002891009
2004/06,2892,第一金,31255,1.7,762634,0.56,-0.0002,TW0002892007
2004/06,2912,統一超,2543,0.36,161499,0.3,7.6269,TW0002912003
2004/06,3009,奇美電,18110,2.18,977966,0.54,-19.4031,TW0003009007
2004/06,3012,廣輝,20110,1.04,466553,0.52,-6.073,TW0003012001
2004/06,3045,台灣大,16402,1.17,524872,0.35,1.2661,TW0003045001
2004/06,6505,台塑化,6431,0.81,363373,0.08,8.6538,TW0006505001
2004/06,9904,寶成,14001,0.98,439636,0.74,-1.2579,TW0009904003
2004/06,M1200,食品工業,,0.85,381317,,-1.9651,
2004/06,M1300,塑膠工業,,11.7,5248717,,7.4712,
2004/06,M1400,紡織纖維,,0.9,403747,,-0.7904,
2004/06,M1600,電器電纜,,0.77,345428,,-8.4229,
2004/06,M2000,鋼鐵工業,,3.75,1682281,,6.506,
2004/06,M2200,汽車工業,,1.15,515900,,0.1867,
2004/06,M2600,航運業,,1.29,578705,,3.8989,
2004/06,M2900,貿易百貨,,0.36,161499,,2.2538,
2004/06,M9900,其他,,0.98,439636,,-0.3042,
2004/06,TT99,基金總規模,,,44860828,,,
2004/05,1301,台塑,34367,3.75,1622126,0.72,-0.6316,TW0001301000
2004/05,2303,聯電,86202,5.54,2396420,0.53,-6.7114,TW0002303005
2004/05,2317,鴻海,14775,4.56,1972505,0.54,1.9083,TW0002317005
2004/05,2330,台積電,107833,13.96,6038633,0.53,-2.6088,TW0002330008
2004/05,2882,國泰金,29715,3.95,1708639,0.36,-2.5422,TW0002882008
2004/05,M1300,塑膠工業,,3.75,1622126,,-0.7407,
2004/05,TT99,基金總規模,,,43256687,,,
2004/04,1301,台塑,33019,3.69,1568418,0.69,-9.5236,TW0001301000
2004/04,2303,聯電,83012,5.82,2473765,0.51,0.676,TW0002303005
2004/04,2317,鴻海,14211,4.38,1861699,0.52,-8.0702,TW0002317005
2004/04,2330,台積電,103711,14.03,5963389,0.51,-4.1667,TW0002330008
2004/04,2882,國泰金,28528,3.96,1683180,0.34,-0.84,TW0002882008
2004/04,M1300,塑膠工業,,3.69,1568418,,-6.9403,
2004/04,TT99,基金總規模,,,42504553,,,
2004/03,1216,統一,23922,1.01,456915,0.71,-2.5512,TW0001216000
2004/03,1301,台塑,33692,3.91,1768851,0.7,-2.7778,TW0001301000
2004/03,1303,南亞,34635,3.56,1610514,0.53,3.1042,TW0001303006
2004/03,1326,台化,23783,2.76,1248601,0.53,-0.9433,TW0001326007
2004/03,1402,遠東新,18943,0.85,384533,0.53,-15.4168,TW0001402006
2004/03,2002,中鋼,49484,3.73,1687421,0.52,0.294,TW0002002003
2004/03,2105,正新,3340,0.35,158337,0.35,-0.4203,TW0002105004
2004/03,2201,裕隆,7174,0.72,325722,0.52,-7.1573,TW0002201001
2004/03,2204,中華,4694,0.69,312150,0.35,-0.7462,TW0002204005
2004/03,2301,光寶科,15784,1.27,574537,0.7,-11.2193,TW0002301009
2004/03,2303,聯電,84671,5.54,2506249,0.53,-2.6316,TW0002303005
2004/03,2308,台達電,7830,0.72,325722,0.53,-7.5555,TW0002308004
2004/03,2311,日月光,18817,1.46,660492,0.53,-6.6492,TW0002311008
2004/03,2317,鴻海,13238,4.17,1886473,0.53,-3.7164,TW0002317005
2004/03,2323,中環,22620,1.4,633348,0.67,-2.778,TW0002323003
2004/03,2324,仁寶,22674,2.08,940974,0.7,-7.7777,TW0002324001
2004/03,2325,矽品,13217,0.97,438820,0.7,-8.5399,TW0002325008
2004/03,2330,台積電,105709,14.02,6342530,0.52,-5.5117,TW0002330008
2004/03,2344,華邦電,23266,0.9,407152,0.53,-1.1301,TW0002344009
2004/03,2349,錸德,14734,0.71,321198,0.7,-10.2882,TW0002349008
2004/03,2352,佳世達,10845,1.05,475011,0.53,-4.5752,TW0002352002
2004/03,2353,宏碁,14547,1.64,741922,0.71,-2.8572,TW0002353000
2004/03,2356,英業達,14098,0.67,303102,0.7,-2.2729,TW0002356003
2004/03,2357,華碩,12026,2.1,950022,0.53,-9.7144,TW0002357001
2004/03,2382,廣達,9812,1.67,755494,0.35,-8.8757,TW0002382009
2004/03,2388,威盛,6673,0.59,266911,0.53,-11.3081,TW0002388006
2004/03,2401,凌陽,4118,0.71,321198,0.53,4.0002,TW0002401007
2004/03,2408,南亞科,12323,0.76,343818,0.35,13.4144,TW0002408002
2004/03,2409,友達,22869,3.21,1452177,0.53,14.4144,TW0002409000
2004/03,2412,中華電,13532,1.69,764542,0.14,3.6695,TW0002412004
2004/03,2454,聯發科,3376,2.53,1144551,0.53,-10.3174,TW0002454006
2004/03,2475,華映,30942,1.45,655968,0.51,8.7179,TW0002475001
2004/03,2603,長榮,7472,0.55,248815,0.35,-8.5167,TW0002603008
2004/03,2609,陽明,6844,0.59,266911,0.33,-3.7038,TW0002609005
2004/03,2610,華航,6107,0.27,122146,0.21,-0.99,TW0002610003
2004/03,2801,彰銀,25255,1.15,520250,0.53,-9.251,TW0002801008
2004/03,2880,華南金,24874,1.6,723826,0.53,-7.0289,TW0002880002
2004/03,2881,富邦金,43670,3.34,1510988,0.53,-2.5349,TW0002881000
2004/03,2882,國泰金,29120,3.83,1732660,0.35,-9.1604,TW0002882008
2004/03,2883,開發金,79404,3.37,1524560,0.71,3.2256,TW0002883006
2004/03,2886,兆豐金,60452,3.02,1366222,0.53,-6.996,TW0002886009
2004/03,2887,台新金,26378,1.93,873116,0.67,9.2409,TW0002887007
2004/03,2890,永豐金,26326,1.03,465963,0.7,-6.842,TW0002890001
2004/03,2891,中信金,38596,3.37,1524560,0.7,-0.7538,TW0002891009
2004/03,2892,第一金,29170,1.67,755494,0.53,-6.1595,TW0002892007
2004/03,2912,統一超,2427,0.33,149289,0.28,-8.2087,TW0002912003
2004/03,3009,奇美電,17013,2.2,995261,0.51,17.9434,TW0003009007
2004/03,3045,台灣大,15221,1.08,488583,0.32,-0.3104,TW0003045001
2004/03,6505,台塑化,6087,0.74,334770,0.08,1.8518,TW0006505001
2004/03,9904,寶成,13168,1.01,456915,0.7,-9.8703,TW0009904003
2004/03,M1200,食品工業,,1.01,456915,,-4.5398,
2004/03,M1300,塑膠工業,,10.97,4962735,,0.0392,
2004/03,M1400,紡織纖維,,0.85,384533,,-10.4495,
2004/03,M2000,鋼鐵工業,,3.73,1687421,,-1.9638,
2004/03,M2100,橡膠工業,,0.35,158337,,-4.5165,
2004/03,M2200,汽車工業,,1.41,637872,,-3.024,
2004/03,M2600,航運業,,1.41,637872,,-2.883,
2004/03,M2900,貿易百貨,,0.33,149289,,-7.807,
2004/03,M9900,其他,,1.01,456915,,-5.7159,
2004/03,TT99,基金總規模,,,45239156,,,
2004/02,1301,台塑,30996,3.94,1673810,0.65,-2.7027,TW0001301000
2004/02,2303,聯電,77838,5.57,2366274,0.48,-3.7974,TW0002303005
2004/02,2317,鴻海,12171,4.24,1801257,0.48,-4.5161,TW0002317005
2004/02,2330,台積電,97409,14.56,6185449,0.48,-3.788,TW0002330008
2004/02,2882,國泰金,26787,4.13,1754527,0.32,19.091,TW0002882008
2004/02,M1300,塑膠工業,,3.94,1673810,,-0.5223,
2004/02,TT99,基金總規模,,,42482483,,,
2004/01,1301,台塑,32482,4.2,1802778,0.68,-0.8928,TW0001301000
2004/01,1303,南亞,33435,3.7,1588161,0.51,-3.0613,TW0001303006
2004/01,2303,聯電,81636,6.01,2579689,0.51,8.5911,TW0002303005
2004/01,2317,鴻海,12794,4.62,1983055,0.51,16.1048,TW0002317005
2004/01,2330,台積電,102040,15.69,6734662,0.5,3.9369,TW0002330008
2004/01,M1300,塑膠工業,,7.9,3390939,,-2.4264,
2004/01,TT99,基金總規模,,,42923277,,,
2003/12,1216,統一,22611,0.8,315421,0.67,2.5736,TW0001216000
2003/12,1301,台塑,32176,4.57,1801843,0.67,10.8912,TW0001301000
2003/12,1303,南亞,33071,4.11,1620475,0.5,8.8889,TW0001303006
2003/12,1326,台化,22619,3.27,1289283,0.5,9.6154,TW0001326007
2003/12,1402,遠東新,17943,0.76,299650,0.5,0.6023,TW0001402006
2003/12,2002,中鋼,31458,2.25,887122,0.33,3.2963,TW0002002003
2003/12,2105,正新,3187,0.35,137997,0.33,-5.4584,TW0002105004
2003/12,2201,裕隆,6103,0.63,248394,0.45,-1.9277,TW0002201001
2003/12,2204,中華,3603,0.53,208966,0.27,-3.3334,TW0002204005
2003/12,2301,光寶科,15004,1.37,540158,0.67,-1.6396,TW0002301009
2003/12,2303,聯電,80752,5.96,2349887,0.5,-3.0003,TW0002303005
2003/12,2308,台達電,7432,0.82,323307,0.5,-3.1181,TW0002308004
2003/12,2311,日月光,17963,1.59,626899,0.5,10.7938,TW0002311008
2003/12,2317,鴻海,12640,4.28,1687502,0.5,1.1363,TW0002317005
2003/12,2323,中環,21288,1.42,559872,0.66,2.3344,TW0002323003
2003/12,2324,仁寶,21028,2.48,977805,0.65,0.2154,TW0002324001
2003/12,2325,矽品,9404,0.83,327249,0.5,-1.6951,TW0002325008
2003/12,2330,台積電,101022,16.27,6414875,0.5,0,TW0002330008
2003/12,2344,華邦電,22118,0.92,362734,0.5,6.4935,TW0002344009
2003/12,2349,錸德,14081,0.75,295707,0.67,-5.8295,TW0002349008
2003/12,2352,佳世達,10386,1.08,425818,0.5,1.737,TW0002352002
2003/12,2353,宏碁,14053,1.8,709697,0.68,3.4836,TW0002353000
2003/12,2356,英業達,13478,0.67,264165,0.67,-3.9214,TW0002356003
2003/12,2357,華碩,11460,2.18,859522,0.5,-1.3158,TW0002357001
2003/12,2379,瑞昱,3875,0.57,224737,0.59,-5.6909,TW0002379005
2003/12,2382,廣達,9349,1.98,780667,0.33,3.7268,TW0002382009
2003/12,2388,威盛,6362,0.71,279936,0.5,5.012,TW0002388006
2003/12,2401,凌陽,3912,0.63,248394,0.5,6.7227,TW0002401007
2003/12,2408,南亞科,11847,0.64,252337,0.33,6.5,TW0002408002
2003/12,2409,友達,21849,2.2,867408,0.5,-2.9339,TW0002409000
2003/12,2412,中華電,12876,1.61,634785,0.13,-2.3763,TW0002412004
2003/12,2454,聯發科,3214,2.6,1025118,0.5,5.6292,TW0002454006
2003/12,2475,華映,29432,1.06,417933,0.5,-5.017,TW0002475001
2003/12,2603,長榮,4262,0.32,126168,0.2,7.2464,TW0002603008
2003/12,2609,陽明,6201,0.53,208966,0.32,6.6455,TW0002609005
2003/12,2610,華航,5633,0.21,82798,0.2,-3.2894,TW0002610003
2003/12,2801,彰銀,24189,1,394276,0.5,3.8215,TW0002801008
2003/12,2880,華南金,23688,1.49,587472,0.5,2.0576,TW0002880002
2003/12,2881,富邦金,41611,3.43,1352368,0.5,4.8387,TW0002881000
2003/12,2882,國泰金,27754,3.59,1415452,0.33,3.2387,TW0002882008
2003/12,2883,開發金,75530,3.18,1253799,0.67,9.934,TW0002883006
2003/12,2886,兆豐金,57595,2.98,1174943,0.51,1.9999,TW0002886009
2003/12,2887,台新金,24662,1.57,619014,0.66,1.2098,TW0002887007
2003/12,2890,永豐金,24986,1.09,429761,0.67,-7.0271,TW0002890001
2003/12,2891,中信金,36768,3.18,1253799,0.67,2.0956,TW0002891009
2003/12,2892,第一金,27782,1.67,658441,0.5,7.7273,TW0002892007
2003/12,2912,統一超,2275,0.3,118283,0.27,-4.5871,TW0002912003
2003/12,3009,奇美電,16155,1.43,563815,0.49,-9.819,TW0003009007
2003/12,3045,台灣大,14568,1.09,429761,0.31,1.0274,TW0003045001
2003/12,9904,寶成,12595,1.15,453418,0.67,0.8402,TW0009904003
2003/12,M1200,食品工業,,0.8,315421,,3.0949,
2003/12,M1300,塑膠工業,,11.95,4711601,,9.1581,
2003/12,M1400,紡織纖維,,0.76,299650,,2.3485,
2003/12,M2000,鋼鐵工業,,2.25,887122,,6.4711,
2003/12,M2100,橡膠工業,,0.35,137997,,-0.5046,
2003/12,M2200,汽車工業,,1.16,457360,,-1.7126,
2003/12,M2600,航運業,,1.06,417933,,2.6406,
2003/12,M2900,貿易百貨,,0.3,118283,,-1.1333,
2003/12,M9900,其他,,1.15,453418,,2.3394,
2003/12,TT99,基金總規模,,,39427626,,,
2003/11,1301,台塑,30357,4.21,1533013,0.63,-2.8848,TW0001301000
2003/11,1303,南亞,31235,3.86,1405566,0.47,-0.6624,TW0001303006
2003/11,2303,聯電,76347,6.29,2290416,0.47,-3.5371,TW0002303005
2003/11,2317,鴻海,11945,4.33,1576709,0.47,-13.1579,TW0002317005
2003/11,2330,台積電,95364,16.63,6055584,0.47,-5.2238,TW0002330008
2003/11,M1300,塑膠工業,,8.07,2938579,,-2.3275,
2003/11,TT99,基金總規模,,,36413614,,,
2003/10,1301,台塑,28700,4.13,1492425,0.6,6.996,TW0001301000
2003/10,2303,聯電,72156,6.21,2244058,0.45,11.0716,TW0002303005
2003/10,2317,鴻海,11293,4.75,1716469,0.45,4.1099,TW0002317005
2003/10,2330,台積電,90017,16.69,6031132,0.44,0.752,TW0002330008
2003/10,2882,國泰金,24844,3.85,1391244,0.3,27.2727,TW0002882008
2003/10,M1300,塑膠工業,,4.13,1492425,,11.8052,
2003/10,TT99,基金總規模,,,36136199,,,
2003/09,1216,統一,18035,0.72,209205,0.53,-0.8547,TW0001216000
2003/09,1301,台塑,25110,4.2,1220361,0.52,-3.7624,TW0001301000
2003/09,1303,南亞,25787,3.55,1031496,0.39,-2.4391,TW0001303006
2003/09,1326,台化,17670,2.84,825196,0.39,4.7085,TW0001326007
2003/09,1402,遠東新,14119,0.69,200488,0.39,-4.0541,TW0001402006
2003/09,2002,中鋼,24569,2.19,636331,0.26,-5.1282,TW0002002003
2003/09,2105,正新,2483,0.37,107508,0.26,3.3415,TW0002105004
2003/09,2201,裕隆,4755,0.63,183054,0.26,-2.7778,TW0002201001
2003/09,2204,中華,2777,0.54,156904,0.21,-5.8334,TW0002204005
2003/09,2301,光寶科,11767,1.47,427126,0.52,-6.2017,TW0002301009
2003/09,2303,聯電,62990,6.07,1763712,0.39,0,TW0002303005
2003/09,2308,台達電,5811,0.89,258600,0.39,-1.1113,TW0002308004
2003/09,2311,日月光,14035,1.28,371920,0.39,-0.0001,TW0002311008
2003/09,2317,鴻海,9871,4.96,1441188,0.39,3.5463,TW0002317005
2003/09,2323,中環,13560,1.19,345769,0.45,-0.3906,TW0002323003
2003/09,2324,仁寶,15476,2.53,735122,0.49,-8.6539,TW0002324001
2003/09,2325,矽品,7343,0.7,203393,0.39,-2.4649,TW0002325008
2003/09,2330,台積電,78605,17.99,5227213,0.39,-0.7462,TW0002330008
2003/09,2344,華邦電,17369,1.07,310901,0.39,-10.0505,TW0002344009
2003/09,2349,錸德,10943,0.87,252789,0.52,-1.7022,TW0002349008
2003/09,2352,佳世達,8088,1.3,377731,0.39,-7.5246,TW0002352002
2003/09,2353,宏碁,10810,1.73,502672,0.51,-7.9208,TW0002353000
2003/09,2356,英業達,10566,0.8,232450,0.52,5.7693,TW0002356003
2003/09,2357,華碩,8938,2.63,764178,0.39,-7.0652,TW0002357001
2003/09,2377,微星,2610,0.53,153998,0.39,-2.479,TW0002377009
2003/09,2379,瑞昱,3414,0.84,244072,0.52,-3.3784,TW0002379005
2003/09,2382,廣達,7150,2.03,589841,0.26,-2.3668,TW0002382009
2003/09,2388,威盛,4917,0.88,255695,0.39,5.0318,TW0002388006
2003/09,2401,凌陽,3028,0.62,180149,0.39,9.1743,TW0002401007
2003/09,2408,南亞科,9240,0.83,241167,0.26,-5.4348,TW0002408002
2003/09,2409,友達,16748,2.49,723500,0.39,-5.055,TW0002409000
2003/09,2412,中華電,10070,1.66,482333,0.1,-2.0449,TW0002412004
2003/09,2454,聯發科,2514,3.21,932704,0.39,9.1177,TW0002454006
2003/09,2475,華映,10742,0.61,177243,0.19,-7.3034,TW0002475001
2003/09,2603,長榮,3361,0.31,90074,0.16,14.0424,TW0002603008
2003/09,2610,華航,4374,0.21,61018,0.16,0.3597,TW0002610003
2003/09,2801,彰銀,13609,0.74,215016,0.39,-10.2274,TW0002801008
2003/09,2880,華南金,18239,1.45,421315,0.39,-4.9384,TW0002880002
2003/09,2881,富邦金,32490,3.69,1072174,0.39,11.111,TW0002881000
2003/09,2882,國泰金,21660,3.28,953044,0.26,3.2862,TW0002882008
2003/09,2883,開發金,59020,2.6,755462,0.53,5.7038,TW0002883006
2003/09,2886,兆豐金,44920,2.69,781612,0.39,4.8193,TW0002886009
2003/09,2887,台新金,19273,1.32,383542,0.52,2.0516,TW0002887007
2003/09,2890,永豐金,19493,1.06,307996,0.52,16.6051,TW0002890001
2003/09,2891,中信金,28654,2.85,828102,0.52,3.9566,TW0002891009
2003/09,2892,第一金,21755,1.46,424221,0.39,-3.4654,TW0002892007
2003/09,2912,統一超,1820,0.29,84263,0.21,2.6608,TW0002912003
2003/09,3009,奇美電,5786,0.9,261506,0.2,7.8758,TW0003009007
2003/09,3045,台灣大,11403,1.04,302185,0.24,8.1633,TW0003045001
2003/09,9904,寶成,9767,1.19,345769,0.52,-3.8044,TW0009904003
2003/09,M1200,食品工業,,0.72,209205,,-1.6459,
2003/09,M1300,塑膠工業,,10.59,3077053,,-0.9075,
2003/09,M1400,紡織纖維,,0.69,200488,,-4.6587,
2003/09,M2000,鋼鐵工業,,2.19,636331,,-5.4935,
2003/09,M2100,橡膠工業,,0.37,107508,,1.6867,
2003/09,M2200,汽車工業,,1.17,339958,,-4.027,
2003/09,M2600,航運業,,0.52,151092,,4.1539,
2003/09,M2900,貿易百貨,,0.29,84263,,-0.4686,
2003/09,M9900,其他,,1.19,345769,,-3.4685,
2003/09,TT99,基金總規模,,,29056212,,,
2003/08,1301,台塑,17946,4.41,906291,0.37,8.1371,TW0001301000
2003/08,1303,南亞,18446,3.68,756270,0.28,6.4938,TW0001303006
2003/08,2303,聯電,45065,6.14,1261820,0.28,14.2861,TW0002303005
2003/08,2317,鴻海,6938,4.76,978219,0.28,8.8611,TW0002317005
2003/08,2330,台積電,56315,18.36,3773131,0.28,13.5596,TW0002330008
2003/08,M1300,塑膠工業,,8.09,1662561,,7.2668,
2003/08,TT99,基金總規模,,,20550820,,,
2003/07,1301,台塑,3585,4.4,167409,0.08,2.7016,TW0001301000
2003/07,1303,南亞,3686,3.73,141917,0.06,8.8266,TW0001303006
2003/07,2303,聯電,8992,5.79,220294,0.06,14.2711,TW0002303005
2003/07,2317,鴻海,1154,4.76,181106,0.06,25.0996,TW0002317005
2003/07,2330,台積電,11253,17.45,663927,0.06,11.7895,TW0002330008
2003/07,M1300,塑膠工業,,8.13,309325,,7.5122,
2003/07,TT99,基金總規模,,,3804739,,,
2003/06,1216,統一,3246,0.81,34575,0.1,0.0001,TW0001216000
2003/06,1301,台塑,4295,4.85,207022,0.1,8.6332,TW0001301000
2003/06,1303,南亞,4416,3.88,165617,0.07,7.1584,TW0001303006
2003/06,1326,台化,2970,2.7,115249,0.07,8.2782,TW0001326007
2003/06,1402,遠東新,2398,0.75,32014,0.07,6.8001,TW0001402006
2003/06,2002,中鋼,4393,2.47,105432,0.05,18.8121,TW0002002003
2003/06,2105,正新,416,0.41,17501,0.05,-7.2687,TW0002105004
2003/06,2201,裕隆,866,0.83,35428,0.05,1.9951,TW0002201001
2003/06,2204,中華,497,0.74,31587,0.04,2.4193,TW0002204005
2003/06,2301,光寶科,1806,1.57,67015,0.1,5.0991,TW0002301009
2003/06,2303,聯電,10987,5.74,245011,0.07,2.2935,TW0002303005
2003/06,2308,台達電,1039,1,42685,0.07,-2.1509,TW0002308004
2003/06,2311,日月光,2321,1.12,47807,0.07,11.9566,TW0002311008
2003/06,2317,鴻海,1466,4.31,183972,0.07,8.1896,TW0002317005
2003/06,2323,中環,2465,1.49,63601,0.09,44.944,TW0002323003
2003/06,2324,仁寶,2410,2.62,111834,0.1,16.5832,TW0002324001
2003/06,2325,矽品,1339,0.69,29453,0.07,27.1676,TW0002325008
2003/06,2330,台積電,13217,17.65,753389,0.07,6.5418,TW0002330008
2003/06,2337,旺宏,3519,0.61,26038,0.09,24.3698,TW0002337003
2003/06,2344,華邦電,3145,1.26,53783,0.07,3.012,TW0002344009
2003/06,2352,佳世達,1434,1.32,56344,0.07,19.0591,TW0002352002
2003/06,2353,宏碁,1855,1.89,80674,0.1,24.2856,TW0002353000
2003/06,2356,英業達,1743,0.87,37136,0.1,2.4037,TW0002356003
2003/06,2357,華碩,1420,2.91,124213,0.07,8.0247,TW0002357001
2003/06,2377,微星,394,0.67,28599,0.07,5.8395,TW0002377009
2003/06,2379,瑞昱,503,0.83,35428,0.1,2.9197,TW0002379005
2003/06,2382,廣達,1164,1.95,83236,0.05,2.8776,TW0002382009
2003/06,2388,威盛,846,0.91,38843,0.07,7.4941,TW0002388006
2003/06,2401,凌陽,493,0.52,22196,0.07,5.3864,TW0002401007
2003/06,2408,南亞科,1173,0.69,29453,0.04,7.265,TW0002408002
2003/06,2409,友達,2863,1.61,68723,0.07,10.0919,TW0002409000
2003/06,2412,中華電,552,0.66,28172,0.01,2.4096,TW0002412004
2003/06,2454,聯發科,327,2.66,113542,0.07,12.6625,TW0002454006
2003/06,2475,華映,1921,0.54,23050,0.04,23.0771,TW0002475001
2003/06,2603,長榮,590,0.34,14513,0.03,-5.7473,TW0002603008
2003/06,2610,華航,730,0.23,9818,0.03,4.2636,TW0002610003
2003/06,2801,彰銀,2460,0.85,36282,0.07,3.5086,TW0002801008
2003/06,2880,華南金,3303,1.71,72991,0.07,4.2454,TW0002880002
2003/06,2881,富邦金,5887,3.82,163056,0.07,2.2141,TW0002881000
